factor,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
7,20,46,0.15814232153561036,0.005115445002391136,0.05808456291104053,0.6999999999825,0.34782608693761813,2.2110389999870677,0.1948949532106313,0
7,20,47,0.1907322314949331,0.006804622240751541,0.070101582653049,0.7674999999808125,0.37583892614927256,2.191724099990097,0.1649226444513127,0
7,20,48,0.6074925280572643,0.09111079513655015,0.27009119334720005,0.694999999982625,0.4454545454342975,2.2242375999921933,0.4425094120715409,0
7,20,49,0.15262319194442794,0.004485770700765316,0.05655935310735767,0.7174999999820625,0.4083769633294043,2.2952705999923637,0.31783302798327007,0
10,7,40,0.2453512953526663,0.033065462569811035,0.17970361080377759,0.85714285696793,0.46153846118343195,1.4039465999958338,0.012611994991203142,0
10,7,41,0.19338483470146706,0.009977033476127743,0.08793937032348428,0.7551020406622241,0.3999999998,1.2916181000036886,0.08222303716201951,0
10,7,42,0.19322825182173092,0.01025567706054974,0.09013080446381952,0.8367346937067889,0.6363636360743802,1.3114093999902252,0.041036346171303174,0
10,7,43,0.21658778785285457,0.010732065047110495,0.09807172269339093,0.8367346937067889,0.5555555552469136,1.499528200001805,0.0010534245765175957,0
10,7,44,0.45585867028995636,0.035763606604634526,0.1883659139115822,0.9999999997959184,0.9999999975,0.3593033000070136,-0.0,1
10,7,45,0.3198977528861919,0.03561263695148339,0.17627500932966414,0.8163265304456476,0.470588235017301,1.2982344000047306,0.014659961176448114,0
10,7,46,0.26217029631216565,0.01896258814715149,0.13133609156375461,0.8775510202290712,0.624999999609375,1.3527418000012403,0.07173261809013862,0
10,7,47,0.09615549856352663,0.003340386286756562,0.05173092379110405,0.8163265304456476,0.470588235017301,1.3869870000053197,0.10196303255228788,0
10,7,48,0.22091430671673798,0.027930335500131877,0.16622270473049217,0.7346938774010828,0.3157894735180055,1.395479400001932,0.2872457131429917,0
10,7,49,0.5998747260646632,0.0457790653655339,0.21396042943856208,0.8775510202290712,0.24999999968749997,1.4809920999978203,0.042099322003663495,0
